,uri,track,artist,mood,Calm,Energetic,Happy,Sad
3811,0ZzINCbYHNFtlGGjhNqTf3,INTRO. 권지용 (Middle Fingers-Up),G-DRAGON,Happy,0.034691777,0.3833112,0.551799,0.03019805
3812,5gpqDeNLrBTbT5x1RUOxbP,Radja,Rif,Happy,0.02322846,0.18003954,0.78093797,0.015794024
3813,1fLlRApgzxWweF1JTf8yM5,Given Up,Linkin Par,Happy,0.0073407074,0.09088234,0.8950974,0.00667961
3814,1KvyBpAxgllKW7bQb0GYCR,Halfway Right,Linkin Par,Happy,0.0773459,0.35731852,0.45453322,0.11080239
3815,6Fldcb48M743FktYimcWPI,Rindu,Dengarkan ,Calm,0.7452531,0.0063034883,0.010712844,0.2377306
3816,1WbFTVU0fj89qGAtHYSOnJ,SUPER STAR,G-DRAGON,Energetic,0.057762805,0.59523803,0.26532856,0.081670605
3817,5rqQTEIVK2PTuXU9GI2wT0,The World's First Ever Monster Truck Front Flip,Arctic Mon,Calm,0.4253723,0.15676104,0.2582142,0.15965247
3818,3DLqyUtxYivck4tnGO5Q30,Karma,Taylor Swi,Energetic,0.061131243,0.58534515,0.2571334,0.096390046
3819,1IgRQvTqj7BKjNWRzjFEE0,I Got Love,TAEYEON,Happy,0.20006712,0.0855397,0.59836406,0.11602911
3820,42r4DLlpc8rJkrxFBhcX6h,Sudah,Afgan,Sad,0.15558004,0.059782747,0.05038073,0.7342563
3821,2JATE4qxTuVgKEKe12sqLp,Future Looks Good,OneRepubli,Happy,0.10270202,0.18453044,0.5616383,0.15112929
3822,4PxDHEEyHgYC6NUgqMtDFy,Bom Bidi Bom,Various Ar,Energetic,0.20113717,0.40394378,0.13742764,0.25749138
3823,7bJKM8ODVNAx8iQqnXdlAf,Satu,GAC (Gamal,Happy,0.06605185,0.14129247,0.75803244,0.034623343
3824,6zhtjatgyKrS3mZRHGVPgE,Janger Persahabatan,Ariel,Happy,0.012589653,0.37696666,0.5896101,0.020833617
3825,0FfX0nofboxZjP0diT1eFv,I’ll Make It Up To You,Imagine Dr,Energetic,0.04785904,0.6722352,0.08892479,0.19098091
3826,1kX8CQhFu33ECzG9sCHCw3,Ku Tak Bisa,Slank,Sad,0.15837613,0.029367624,0.039319213,0.77293694
3827,7sTtHHrD0zDpmzQzH3zegz,Consequences,Camila Cab,Sad,0.31938246,0.0066793403,0.026794458,0.6471437
3828,5msa5c9DlCrfqFBYIkpB0L,Get What You Give,AGNEZ MO,Sad,0.35576978,0.0398851,0.10414404,0.5002011
3829,4jjhE2BUOzbrlUbk758Iej,Sampai Usai Waktu (Single Version) [feat. Monita Tahalea],Sandhy Son,Sad,0.22381246,0.123117946,0.086837895,0.56623167
3830,4GTl1yGggDLDtbjd8icOYI,Tak Ada Yang Bisa,Andra & Th,Sad,0.27218905,0.024893053,0.034371164,0.66854674
3831,6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocea,Calm,0.55111897,0.020466078,0.032843474,0.39557144
3832,1xWH8zYtDeS9mW1JJG23VZ,R.E.M,Ariana Gra,Calm,0.4040156,0.10588043,0.32858208,0.16152187
3833,1SCwU2VtKNyHpnuFuI2v8J,Wanna Be Loved,AGNEZ MO,Sad,0.21931887,0.20129204,0.0655677,0.5138213
3834,5l3YThCRl3Jf74F7tdSUK2,Mungkin,Potret,Sad,0.27374825,0.0202314,0.061410695,0.64460963
3835,6u1ILVDFXcmQGQGCA3h849,血、汗、涙 - Japanese ver.,BTS,Happy,0.029747142,0.46798104,0.47436452,0.027907357
3836,5egqKwgK5r5rvGD1LrtR7J,Points of Authority,Linkin Par,Energetic,0.022231422,0.72341317,0.23114845,0.023206845
3837,3gqVjhFpPMjbZBLNJ7nhj3,Keep Me Jealous,The Sam Wi,Happy,0.15449981,0.26938617,0.40801185,0.16810209
3838,1Mza2sr6tPhy6jjI3HB9fW,Hold Me Down,Daniel Cae,Sad,0.2455376,0.034096587,0.033690367,0.6866755
3839,3dglCYsVMjPbDlU2CC9Vq7,Let's See What The Night Can Do,Jason Mraz,Sad,0.18009289,0.16824812,0.16010496,0.49155402
3840,5rAxhWcgFng3s570sGO2F8,A Place for My Head,Linkin Par,Energetic,0.035635993,0.66589403,0.25711095,0.041359097
3841,3PhbzvTllkq1rkULafc6ns,The Ultracheese,Arctic Mon,Sad,0.20030816,0.05977491,0.11999732,0.6199196
3842,60T4FDF1tTcFlXkI08FFhL,She Looks Like Fun,Arctic Mon,Energetic,0.033328775,0.5092805,0.3976249,0.059765767
3843,6Vc5wAMmXdKIAM7WUoEb7N,Say Something,A Great Bi,Sad,0.16412944,0.005490503,0.0073886914,0.8229914
3844,0mSYnR1ubvlot6XQlfZ6vI,Cosmic Railway,EXO,Energetic,0.032823928,0.7170022,0.14162709,0.10854687
3845,2itv8xNVmyw7B5YpXVAsNO,Backroom,AGNEZ MO,Energetic,0.20942958,0.3488615,0.26542652,0.1762825
3846,6mwA6YiKDjAUG8kWvRRUPh,Back At One,Brian McKn,Sad,0.28684467,0.04772701,0.049451835,0.6159765
3847,03D2t5wn77cpCxH8p99ZvA,BODY,MINO,Energetic,0.042430054,0.6507369,0.24382833,0.06300476
3848,7CMvRsZOfIIM1Hg4Yyqb3k,네가 남겨둔 말 Our Page,SHINee,Energetic,0.12310554,0.40844753,0.25406706,0.21437988
3849,0t8zIi7cwdADvWmkIWE1sp,Best Part Of Us,AmPm,Happy,0.12860838,0.25979352,0.5357782,0.07581991
3850,46D6LQo5pQtkLGa7wTdTnK,OUTRO. 신곡(神曲) (Divina Commedia),G-DRAGON,Sad,0.2781664,0.060964923,0.029417925,0.6314508
3851,1NKCqXjcYZ81Budit2CQMh,Sun Is Never Going Down (feat. Dawn Golden),Martin Gar,Energetic,0.043202985,0.6366682,0.20915897,0.1109699
3852,2N2s2s2w0jmSIPNZcm8Jnr,Hooked,Why Don't ,Energetic,0.08010898,0.46573713,0.22728267,0.22687131
3853,5BME6rXk3N5uE1a1vxfW2z,Give Me Something,Calum Scot,Energetic,0.036995173,0.6434884,0.25810778,0.06140871
3854,1Fj0T1XKuhRu7EZzJ7NJIK,Delicate - Recorded at The Tracking Room Nashville,Taylor Swi,Sad,0.36233848,0.045054194,0.11709688,0.47551045
3855,2dhJM2skHC9D41gHj34Kgw,You’re The Best Thing About Me,U2,Happy,0.019275265,0.15145221,0.81118256,0.018089946
3856,6hkfgHhYXyDVYahUOZhGRd,Science Fiction,Arctic Mon,Happy,0.04186017,0.2584833,0.66398317,0.03567346
3857,344qLwMjaSTlgHsH7eiaYU,Menemukanmu,Seventeen,Sad,0.21298829,0.18833403,0.25360197,0.34507576
3858,7gevvAspxft2qQmcvJjNBH,A Good Night,John Legen,Happy,0.06128843,0.292648,0.6034043,0.04265918
3859,7JsdxIrUXhCJUCaX2ZhSNl,Artificial Love,EXO,Happy,0.041124098,0.3120035,0.62588763,0.020984877
3860,225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Various Ar,Energetic,0.07207269,0.5123752,0.12197477,0.2935775
3861,6oBA0kJ70RqsYxDGiyJ6fT,Angsa & Serigala,Dhyo Haw,Happy,0.08126643,0.09799028,0.7891395,0.031603713
3862,0iSDDumvHTzv6we9Yr1HzY,Accelerate (feat. Ty Dolla $ign & 2 Chainz),Christina ,Sad,0.28430867,0.28198525,0.11042727,0.32327887
3863,06EMBzxDm2hueehobAlMtm,Ending Scene,IU,Sad,0.17846306,0.0075802915,0.012662062,0.80129457
3864,4DnHUy01jEA4b5ydC3HgsT,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam,Happy,0.013238453,0.31534958,0.6558374,0.0155745335
3865,5qfU2KSrT8lapxy9Qw3i7R,Suara Hati Seorang Kekasih,Melly Goes,Sad,0.14645568,0.005034265,0.012052275,0.83645767
3866,0BrH4b7su9uLELM1h5Xlzw,Tapi Bukan Aku,Kerispatih,Sad,0.097362936,0.28668424,0.14854197,0.46741074
3867,3wrPaT9MQxCG1LQmNvNRed,18,One Direct,Energetic,0.16032323,0.51241285,0.06681211,0.26045164
3868,6pQadiopoIsS4x78tjSkJt,LA Girls,Charlie Pu,Happy,0.09866044,0.06644046,0.7855505,0.049348585
3869,0YguyyCOTyujhSDXWyB4W3,Go Go - Japanese ver.,BTS,Happy,0.06838178,0.12591438,0.76033074,0.045373157
3870,6AqPjCYNosmuQ6QBLvbAjX,Nyawa dan Harapan,Raisa,Sad,0.21870841,0.004715399,0.015057457,0.7615187
3871,19YmvsVCetCBeVj6O2mljR,Still Breathing,Green Day,Happy,0.013297945,0.25112835,0.7193602,0.016213482
3872,4mLkiFppf8Xvem6BSY34qw,blazed (feat. Pharrell Williams),Ariana Gra,Happy,0.029262016,0.13330401,0.82120967,0.016224338
3873,2qsQ8eVDPmobZpvDxQCVQu,Barbie Tingz,Nicki Mina,Energetic,0.22623861,0.48982126,0.21062666,0.0733134
3874,0BOEuUKoHdy8in20fG5smd,Messy,Kiiara,Happy,0.31607944,0.13073233,0.42802373,0.12516454
3875,5VUnnKnjbzDKmepyaxSpce,Fall Back,King Bone,Calm,0.50207597,0.24921134,0.05677395,0.19193873
3876,27TOvsqtuUNP4v2XhlFN7I,Earthquake,NCT,Energetic,0.041245535,0.63204914,0.27275252,0.05395271
3877,2Dpa1lcpR3WBTuVztzlIHB,Satu Bintang di Langit Kelam,Maudy Ayun,Sad,0.21031906,0.0061182515,0.014213527,0.76934916
3878,5gW5dSy3vXJxgzma4rQuzH,Make Me Feel,Janelle Mo,Happy,0.2933799,0.13395093,0.46459037,0.108078584
3879,4MSiPP89oZupNNq2CvjEeR,You In Me,KARD,Energetic,0.04467752,0.65136874,0.2820058,0.021948004
3880,1HbcclMpw0q2WDWpdGCKdS,Tenerife Sea,Ed Sheeran,Sad,0.2790034,0.014105779,0.035700627,0.6711901
3881,7BfSU2ya7PZtqrl48urKqG,DANCE,DNCE,Happy,0.017094452,0.10313863,0.8679253,0.01184152
3882,7EUVx3CIKWykHyXnraMDcO,On Purpose (feat. AGNEZ MO),Chris Brow,Energetic,0.06296745,0.59826404,0.23538297,0.10338564
3883,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,*NSYNC,Sad,0.13599308,0.17032221,0.26804367,0.425641
3884,3zl7j5ua8mF4JDYuxrfo01,Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran,Sad,0.24131452,0.05260815,0.04297562,0.66310173
3885,2fywBLXK9GQi8YR8C8d3c4,Fall for You,Secondhand,Sad,0.11060758,0.2191291,0.21827872,0.45198467
3886,5nGuzcsjDbUD1Hgi0szupA,YOUTH - Gryffin Remix,Troye Siva,Energetic,0.08192354,0.50916135,0.28607365,0.12284154
3887,1L8D22zIPKnHiLeFITcXzR,Salah Caramu,Dengarkan ,Happy,0.19639826,0.21164311,0.34367445,0.24828418
3888,616Vmjep4BuPeE1qBHxPx1,Feeling Good,DAY6,Happy,0.03949978,0.18327695,0.7267027,0.050520673
3889,3Bvc4bkrpWaABrTHyXpFUe,Let You Down (feat. China Fox & Pollorique),LUURK,Happy,0.071619384,0.17708178,0.70332,0.047978867
3890,5ykYKhq4aJcgZpMYFaLxpe,"Martin Luther Blvd,",M.A.R,Energetic,0.19314934,0.56217057,0.1872827,0.05739736
3891,7aiKdAM9WYW3GzWSA9OXIl,Batphone,Arctic Mon,Happy,0.11317692,0.14531367,0.61324155,0.12826796
3892,5Uwm4pdpaaW3yari6ymMTT,No Future,blink-182,Energetic,0.0133603215,0.6699617,0.28396818,0.032709856
3893,4FMhacfObjPJuLIyPBjc0K,Rubber Band,iKON,Happy,0.103572324,0.15636429,0.6053624,0.13470103
3894,4XLu3tTSZiPFVC9mmuR6Zp,All These Years,Camila Cab,Calm,0.462991,0.041728843,0.09896095,0.39631918
3895,3kOsAitME8XTBGoUyqTWzm,Coba Katakan,MALIQ & D',Happy,0.10130079,0.05820635,0.7783628,0.062130067
3896,3Ij7tqW9jVJ41dG06MZkFU,"Cool (feat. Marc E. Bassy, Gucci Mane)",Felix Jaeh,Energetic,0.067272276,0.65784866,0.21416317,0.06071585
3897,6Wx88Mv6b9ofjKMKkdwOJd,New Divide,Various Ar,Energetic,0.02326286,0.61642885,0.30527663,0.055031728
3898,3dsyqPDiWYYilRZNBxgxHE,Magenta Riddim,DJ Snake,Calm,0.4589903,0.2534856,0.26197448,0.025549605
3899,07hBBiv9DqLCRECKmB0Q4n,Space For Two,Mr. Probz,Sad,0.16400023,0.1394421,0.2302455,0.46631205
3900,6VXzA05dET772n5rGq63Cz,Is Your Love Enough?,Little Mix,Happy,0.026937628,0.41950548,0.5302776,0.02327927
3901,7ER7vcy7u2ajg5IV45WBFw,Thunder / Young Dumb & Broke (with Khalid) - Medley,Imagine Dr,Energetic,0.07122928,0.5592405,0.16505224,0.20447809
3902,4qjW4odsAkX0daeqRC6sXL,Yang Terbaik,Maria Simo,Sad,0.24616127,0.005542339,0.012599259,0.73569715
3903,3dD9yyYTQ73SZvyOygyKva,High (& Dua Lipa),Various Ar,Happy,0.12402701,0.27619323,0.5250249,0.07475487
3904,26D28QBtBmqhhIwvyPVPT6,Invitation,Yellow Cla,Happy,0.040269695,0.31951937,0.59352946,0.046681423
3905,4KTU5aa5s547f1JF5DImhF,Man of the Woods,Justin Tim,Happy,0.15850994,0.06925674,0.42914405,0.3430892
3906,67awxiNHNyjMXhVgsHuIrs,Turn Down for What,DJ Snake,Energetic,0.07449266,0.84535426,0.04483678,0.03531613
3907,4DP0o7F8uUAmmFtidvY1KM,Pull Up,Rod Maine,Energetic,0.075069025,0.4715375,0.3607237,0.09266969
3908,5xRcy8i64lENBk48rOe7K8,A.I.,OneRepubli,Energetic,0.20365432,0.5413502,0.15134628,0.10364925
3909,3xtdJnI5fEMtNB6nDqvwyy,Cry,Anne-Marie,Energetic,0.033752557,0.5328061,0.34588435,0.08755699
3910,2yS2rLBRl5e5lTNiGaj3S8,Pujaanku,Melly Goes,Sad,0.2634755,0.004115374,0.020155346,0.7122538
3911,16fM8wSyvdprqPYJ92sLgu,Mind Trick,Jamie Cull,Happy,0.018482164,0.12612574,0.82653606,0.028855901
3912,6xtQ23d8GEXgcxyUKPtwc5,Runaway,AURORA,Energetic,0.026782576,0.5998445,0.33782163,0.035551306
3913,0ndIZ2XvGtXV0PIbEAwoIv,My Eyes,10cm,Happy,0.32493326,0.053424876,0.40154827,0.22009353
3914,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scot,Sad,0.31395537,0.0041358,0.008756804,0.673152
3915,0OVcoOK5WVvE6D9CXkopa9,Separuh Aku,Noah,Happy,0.037789486,0.23014536,0.6885852,0.04347987
3916,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Ig,Happy,0.030202266,0.30956164,0.6342039,0.026032137
3917,3bxtgzAeAZPdRtKoPL5GG2,Collide - Radio Edit,Leona Lewi,Energetic,0.04457448,0.45410803,0.4018878,0.099429645
3918,4BHSjbYylfOH5WAGusDyni,YAH.,Kendrick L,Calm,0.3778423,0.11251097,0.33505273,0.174594
3919,07tsxA3VTCCs35M17sBs88,Free Me,Sia,Sad,0.15334135,0.017613571,0.020465141,0.80858
3920,4p2hfaAnwDAFOKxNPQ1tRU,S.W.A.G (feat. BeatSonic),The VenomK,Calm,0.3165294,0.20636459,0.17927302,0.29783294
3921,2CfujTxxgZYqlRRkawi54e,Vibe,Hones-T,Energetic,0.1903035,0.51754355,0.06944089,0.22271216
3922,2nChvM2Tyv1ib8AvfCJcOe,We Young,CHANYEOL,Energetic,0.0349251,0.68344265,0.225887,0.055745147
3923,79wvYwZgtfcnCwBI8XIep8,Always,Daniel Cae,Energetic,0.13000205,0.424016,0.15016317,0.29581878
3924,2ZRo7axmMPeSVUvDbGkJah,Hope,The Chains,Sad,0.2104958,0.033984784,0.025062917,0.73045653
3925,4qVR3CF8FuFvHN4L6vXlB1,Lying from You,Linkin Par,Happy,0.012754611,0.39728522,0.570932,0.019028116
3926,6yGKx4J9UdMp7tcaGXWzDj,Best Of Me - Japanese ver.,BTS,Energetic,0.053847805,0.58028984,0.2874756,0.07838673
3927,1n4jwRVXdkK2U34nBDUKKT,BLOOD.,Kendrick L,Calm,0.48427653,0.09172512,0.12948255,0.2945158
3928,0rcDFdi19NtKf9NbHxr0k9,In Common,Alicia Key,Energetic,0.072766416,0.61882824,0.21420163,0.09420367
3929,4PpuH4mxL0rD35mOWaLoKS,Lemon,N.E.R.D,Energetic,0.09265438,0.71747154,0.12410938,0.06576462
3930,1sGsZzVWcaOAPSups84hWB,Kau Ucap Selamat Tinggal,Maruli Tam,Sad,0.14483331,0.08420711,0.053210318,0.71774924
3931,3n3b5WNEohHP7Ou4ndBo6b,Pray,Jessie Mur,Sad,0.27792898,0.24438147,0.13076992,0.3469197
3932,3AW4o4KQs25P18jlFhgks6,Hapus Aku,Nidji,Happy,0.105948135,0.1999788,0.5141444,0.17992872
3933,60vXjxt41zVWPGIM4fZRCk,Only One,Carlie Han,Happy,0.19522785,0.11845733,0.53912,0.14719474
3934,0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?,Black Eyed,Happy,0.06873867,0.20572144,0.70233285,0.02320701
3935,0zz4eTq97qW7zcDmhOv270,Universe - Chinese Version,EXO,Sad,0.13619095,0.049536936,0.026453951,0.78781813
3936,1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,Linkin Par,Happy,0.015845869,0.29758197,0.6662438,0.020328343
3937,3wfsYdyzcQErCGQ9kGMglS,You Don't Do It For Me Anymore,Demi Lovat,Energetic,0.15420856,0.3767318,0.10025446,0.36880505
3938,4yTeQK2XThWYeEW8D72XmU,Dear Boy,Avicii,Energetic,0.15911995,0.571149,0.14390506,0.12582594
3939,6z1kLsntE7FuzKZHZWrXYN,instagram,DEAN,Energetic,0.17823318,0.42185852,0.13316642,0.26674187
3940,3WTUNLFtzWaDwfFfZJZ9d8,Arms Open,The Script,Happy,0.13170625,0.07333032,0.43143612,0.36352724
3941,4uJ3OmCWKLIKkk94iJUjE5,Sailing (0805),Girls' Gen,Sad,0.19743833,0.0479565,0.07875136,0.6758537
3942,2dPmoeoD9FmILzBvQxexy5,Letting You Go,Raisa,Sad,0.26296893,0.033455044,0.024161104,0.6794149
3943,7CtwzLQ3aP0LlercGMQ6Fa,Untuk Gita,Paul Parto,Sad,0.3053524,0.13164411,0.2575984,0.3054051
3944,5TRxePA2lSaJm4Mw1QX9Jr,Menunggang Badai,Barasuara,Happy,0.047092024,0.23641832,0.6946177,0.021871982
3945,73WJ6rYbtFi0Z2T4hPS1iN,Drink About,Seeb,Happy,0.06640268,0.41739678,0.4307756,0.085424796
3946,27zJBz0YnuZO69U69z96vd,Caught in the Middle,Paramore,Happy,0.020043481,0.15518121,0.81216735,0.012607906
3947,1KGi9sZVMeszgZOWivFpxs,No Scrubs,TLC,Happy,0.06397494,0.3534555,0.53987575,0.042693738
3948,6U8VHaQxzECez4TSt0nmiP,Everglow - Live from Spotify London,Coldplay,Sad,0.26241443,0.13459593,0.05813864,0.544851
3949,3aYBjxTMvrEOP0A0UXg9ER,Final Masquerade,Linkin Par,Energetic,0.017836966,0.62563205,0.3024191,0.05411183
3950,7wrGNW0n7e8qtFuVOymjYa,Fluktuasi Glukosa,Pee Wee Ga,Energetic,0.014129282,0.50644696,0.4551152,0.024308618
3951,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,Happy,0.09942915,0.41255784,0.4309154,0.057097603
3952,3jHXEd7FMaqzIw47lNPrp2,Cinta Mati,SAMSONS,Energetic,0.15870085,0.4354242,0.12638289,0.27949196
3953,3mkm3eA7Tsd1fRwr8WoIdP,Bertahan Untukmu,Musikimia,Happy,0.052933447,0.4313539,0.4467687,0.06894401
3954,2yUq0wCW8j2JYwkWcd5GyJ,Slow (feat. Noah Cyrus),Matoma,Energetic,0.062039968,0.5437141,0.2268019,0.16744404
3955,7wKzj1b8YKPuZELfVDz708,Problems,Petit Bisc,Calm,0.4681722,0.036451124,0.028456599,0.4669201
3956,22UlKuHDa7r3Pyg47CJNI6,City on Lockdown,Yellow Cla,Energetic,0.029306121,0.7466868,0.19426818,0.029738788
3957,5YUyW9opqNsMSEzzecZih1,X,Nicky Jam,Happy,0.027483702,0.27022862,0.6460235,0.056264225
3958,7zz2EAAis1zHGVBvtLJ8ZT,April,Fiersa Bes,Sad,0.25864345,0.06597934,0.10368618,0.571691
3959,1yPmDkwWq9CqXjsiGM001g,Bila Aku Jatuh Cinta,Nidji,Sad,0.19423875,0.06257242,0.034168694,0.70902
3960,1MDuXjpO68UVjbBzrTL1Aq,Red Dress,MAGIC!,Happy,0.021037526,0.16878967,0.784637,0.025535706
3961,3j1RB91MFxn8oY9jYoQ36t,긴 밤이 오면,Eddy Kim,Sad,0.2010225,0.058724567,0.04667661,0.6935762
3962,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impal,Happy,0.020194875,0.16027668,0.79701304,0.022515362
3963,1hEiVb61xXfCc9JL4cJRQP,"I Believe (feat. Demi Lovato) - As featured in the Walt Disney Pictures' ""A WRINKLE IN TIME""",DJ Khaled,Energetic,0.09266947,0.36542836,0.20177554,0.34012657
3964,3yq48eRG04UryOATzpwr4V,WHITE NIGHT,TAEYANG,Happy,0.059753634,0.39616376,0.4288161,0.11526643
3965,4mJDfMcT7odIUjWlb2WO4L,Baby One More Time - Recorded at Spotify Studios New York City,Ed Sheeran,Happy,0.28658992,0.10539917,0.42141378,0.18659712
3966,3O7p9Itz8PXUoAjD2vmuM6,Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana Del R,Sad,0.19126242,0.011924668,0.008665979,0.7881469
3967,0RILico3Gbl5jxSNg3zLrJ,Dig Down,Muse,Sad,0.1274713,0.3533812,0.13527288,0.38387454
3968,3njZlgsB9MI6DVTg8wDPsg,Rock the World,The Script,Energetic,0.080593966,0.53680956,0.23160213,0.15099418
3969,6D5MMHgNrQqGCtm4CjN9nJ,Bukan Pujangga,Base Jam,Happy,0.06441458,0.16820602,0.7221961,0.04518334
3970,6TdweeWiGv35hKXn3tARjA,You & Me,Marc E. Ba,Happy,0.015742326,0.09937752,0.857108,0.027772244
3971,10L5xZpmrp2zQVNQv0vYVU,Tanah Airku,Musikimia,Sad,0.2155025,0.01562774,0.016042465,0.7528273
3972,5EwwwdsQfKI8ZnFG93j5Zu,Forever,EXO,Energetic,0.020923354,0.7944636,0.1330262,0.05158683
3973,6sonAwZ8ruHZVzdAwDYsfk,Never Let You Go (feat. John Newman),Kygo,Happy,0.058037795,0.41986075,0.46691462,0.05518677
3974,5Fo3iolqBR1QWEKZqvTXMa,Kutunggu Kabarmu,Maudy Ayun,Energetic,0.114088774,0.5467928,0.2057162,0.13340218
3975,1JuChOEPH0Rceq573FGQSK,Hymn,Kesha,Energetic,0.15129198,0.33923942,0.32455015,0.18491839
3976,3zIqOgooI83sDqwSfo0aOH,Unforgettable,French Mon,Sad,0.21467622,0.0077981255,0.012984567,0.76454115
3977,5Lo0d8KOHCpTA2cYIhJBdA,Light It Up (feat. Pablo Villatoro),Los Profet,Energetic,0.22843976,0.3388863,0.27233878,0.16033523
3978,1wwgo7Z0zFGsivQ4wPo0g8,Divine Sorrow,Wyclef Jea,Energetic,0.057202388,0.450901,0.37530077,0.116595834
3979,3S8MFB68isPbRVgaU0MaIW,Wastelands,Linkin Par,Energetic,0.012174124,0.63967925,0.32206878,0.026077826
3980,57kR5SniQIbsbVoIjjOUDa,You Know You Like It,DJ Snake,Energetic,0.038087066,0.7236097,0.10838378,0.12991947
3981,43CdKquSZRCwK0loJoO8yt,Can You See,Fifth Harm,Sad,0.25129864,0.17452522,0.20647037,0.36770573
3982,7igahbgBryjah3Dtp9HHyI,Bunga Di Tepi Jalan,Various Ar,Sad,0.27697164,0.055170264,0.09690447,0.57095355
3983,2nixvjonFk8zimSc4EOPGH,Puisi Alam,Fourtwnty,Sad,0.22191316,0.017914563,0.024445217,0.7357271
3984,7aLT0tLcS40Penaplqu2cZ,Greedy,Ariana Gra,Happy,0.025936788,0.13014749,0.82361096,0.020304829
3985,1p1SbqeipOd4ezKUpxqaz6,"Baby, You Make Me Crazy",Sam Smith,Energetic,0.055617195,0.43203288,0.4027981,0.10955174
3986,7jPCPDYoiaKeK7cgNGpIzq,Dope,BTS,Energetic,0.03032439,0.56428057,0.37581092,0.02958411
3987,0lUSd7TCG8srh6HpIAEIWL,Power,EXO,Energetic,0.029444216,0.65249187,0.27686724,0.041196536
3988,4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,Energetic,0.058571752,0.6803104,0.22462992,0.036487985
3989,6lvsJDZ7336YmpBzcNGhbe,fOoL fOr YoU,ZAYN,Sad,0.21206908,0.2621908,0.12110471,0.40463546
3990,2XJWGHfL8kACp3hJ8bd7GM,Hari Merdeka,Cokelat,Happy,0.010288176,0.099813566,0.8800674,0.009830791
3991,7JFyFGvIXZEKdfGUiRVBTY,Darling Break Free,AmPm,Energetic,0.12969896,0.5070293,0.17404667,0.18922497
3992,4jyVtsexyS1kY6X3X3gmAw,Written in the Scars,The Script,Happy,0.06663662,0.30972046,0.54791045,0.07573245
3993,67aeyMdt7cgb8l9zg53Pfm,I Believe in You,Michael Bu,Happy,0.05575188,0.3668337,0.49949372,0.07792064
3994,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,Energetic,0.167635,0.48915482,0.1838296,0.15938066
3995,7eElVgPcxDqmgGrSwVFI74,Sober,G-Eazy,Calm,0.3603098,0.20538774,0.28432518,0.14997733
3996,3L4suJQV84AAOAE4FRefti,Invitation,Yellow Cla,Energetic,0.053147066,0.5577087,0.27632046,0.11282378
3997,2BcwzjPvVSkek2ZLdh7C9J,Sing Me to Sleep - Marshmello Remix,Alan Walke,Energetic,0.021859674,0.8292393,0.102169275,0.046731714
3998,3w9mof4ZxG3z9huYwHFZ1i,That's It (feat. Gucci Mane & 2 Chainz),Bebe Rexha,Calm,0.3123339,0.25102326,0.28795063,0.14869216
3999,6FT9FZccFD6nE8dMNslz2n,Walk On Water,Thirty Sec,Energetic,0.030445587,0.5810723,0.31567004,0.0728121
4000,46coHhbK0YFKlnh3qYtVBB,I Did It,Teza Sumen,Happy,0.103354745,0.27156106,0.5519856,0.07309857
4001,0My8NPmENHrN5W7OfgZnZJ,The One,The Chains,Sad,0.15251233,0.051104106,0.06340756,0.73297596
4002,08Wc3X7XNSyF8WYBPt2L8E,"Holiday (feat. Snoop Dogg, John Legend & Takeoff)",Calvin Har,Happy,0.18966624,0.22392185,0.41192234,0.1744896
4003,6VKX7rGnHoHJ4bECP12OOG,By Your Side,Jonas Blue,Sad,0.28472218,0.008808378,0.0069204615,0.699549
4004,4z7maGZkAonDlXlwo8q69f,Da Ya Think I'm Sexy?,Rod Stewar,Happy,0.026437258,0.10845358,0.847147,0.017962296
4005,1My0Hfu5dTCbYisBk9ZRGr,Hunter,Galantis,Happy,0.05985374,0.30159703,0.5801698,0.058379404
4006,04i6jygEP4nIhHMhDxPZFY,Honeymoon,Johnny Sti,Sad,0.31886545,0.025862345,0.061176416,0.5940957
4007,3ojTJaonfkL96iIWa47SU3,Questions,Chris Brow,Happy,0.064659335,0.30665863,0.5631483,0.06553365
4008,51hIGgLnT8s6gEzjVqKlEF,MAMA,BTS,Energetic,0.041599177,0.65912175,0.23646612,0.06281293
4009,6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Barei,Happy,0.011467536,0.2559883,0.7053352,0.02720887
4010,2So2zLatKtnIP0cy3a4Fn0,Lost,BTS,Energetic,0.025595399,0.50963914,0.4287182,0.03604733
